id,key,value,type 
4758393842,street,Jalan 8/35,addr
4758393844,name,Mazda Showroom,regular
4758393844,shop,car,regular
4758393844,city,Bandar Baru Bangi,addr
4758393844,place,Seksyen 8,addr
4758393844,street,Jalan 8/35,addr
4758393846,name,Farmasi Najah,regular
4758393846,amenity,pharmacy,regular
4758393846,city,Bandar Baru Bangi,addr
4758393846,place,Seksyen 8,addr
4758393846,street,Jalan 8/35,addr
4758393874,name,TMpoint (Authorised Dealer),regular
4758393874,office,telecommunication,regular
4758393874,city,Bandar Baru Bangi,addr
4758393874,place,Seksyen 6,addr
4758393874,street,Jalan 6/7B,addr
4758393874,opening_hours,Mo-Fr 09:00-17:30; Sa 10:00-13:00; Su off,regular
4758393876,name,Pusat Pengantin & Katering Azue Bridal,regular
4758393876,shop,yes,regular
4758393876,clothes,wedding,regular
4758393876,en,Azue Bridal Catering & Wedding Planner,name
4758393876,city,Bandar Baru Bangi,addr
4758393876,place,Seksyen 6,addr
4758393876,street,Jalan 6/7B,addr
4758393878,name,CK Rahim,regular
4758393878,shop,boutique,regular
4758393878,clothes,women,regular
4758393878,city,Bandar Baru Bangi,addr
4758393878,place,Seksyen 6,addr
4758393878,street,Jalan 6/7B,addr
4758393880,name,Europe Auto Garage,regular
4758393880,shop,car_repair,regular
4758393880,city,Bandar Baru Bangi,addr
4758393880,place,Seksyen 6,addr
4758393880,street,Jalan 6/7B,addr
4758393884,access,no,regular
4758393884,barrier,debris,regular
4758393886,access,private,regular
4758393886,barrier,lift_gate,regular
4758394038,amenity,parking,regular
4758394118,name,Giant,regular
4758394118,shop,supermarket,regular
4758394118,city,Bandar Baru Bangi,addr
4758394118,place,Bangi Utama,addr
4758394138,name,Tabung Haji,regular
4758394138,office,government,regular
4758394138,amenity,atm,regular
4758394138,city,Bandar Baru Bangi,addr
4758394138,place,Bangi Business Park,addr
4758914973,traffic_calming,bump,regular
4758914985,traffic_calming,bump,regular
4758914987,traffic_calming,bump,regular
4758914989,traffic_calming,bump,regular
4758915005,name,Restoran Al-Fidha,regular
4758915005,amenity,restaurant,regular
4758915005,city,Dengkil,addr
4758915005,street,Jalan LU 2/2,addr
4758915009,name,RTB Bukit Changgang,regular
4758915009,place,neighbourhood,regular
4758915009,city,Banting,addr
4758915009,full_name,Rancangan Tanah Belia Bukit Changgang,regular
4758915009,suburb,Bukit Changgang,addr
4758915041,name,Perkuburan Islam RTB Bukit Changgang,regular
4758915041,amenity,grave_yard,regular
4758915041,en,RTB Bukit Changgang Muslim Cemetery,name
4758915041,religion,muslim,regular
4758915041,city,Banting,addr
4758915047,highway,traffic_signals,regular
4758915047,traffic_signals,signal,regular
4758915089,access,private,regular
4758915089,barrier,gate,regular
4758915319,name,Restoran Madina Maju,regular
4758915319,amenity,restaurant,regular
4758915319,cuisine,malaysian,regular
4758915319,city,Banting,addr
4758915319,place,Taman Langat Murni,addr
4758915319,street,Jalan Murni 1/2,addr
4758915321,foot,yes,regular
4758915321,barrier,bollard,regular
4758915321,bicycle,yes,regular
4758915321,motorcycle,yes,regular
4758915321,motor_vehicle,no,regular
4758915491,access,no,regular
4758915491,barrier,gate,regular
4758915497,access,private,regular
4758915497,barrier,gate,regular
4759118122,name,Judah Elektrical,regular
4759118122,amenity,place_of_worship,regular
4759118122,street,Jalan Sungai Buloh - Subang,addr
4760927512,name,DC Mall,regular
4760927512,shop,mall,regular
4760927512,city,Kuala Lumpur,addr
4760927512,street,Jalan Damanlela,addr
4760927512,postcode,50490,addr
4760927512,housenumber,6,addr
4763198523,name,Grocer's Inn,regular
4763198523,tourism,hotel,regular
4763211056,city,Kuala Lumpur,addr
4763211056,housenumber,76A,addr
4763211056,postcode,50000,addr
4763211056,street,Jalan Sultan,addr
4763211056,description,"Average online ratings. Single room: RM75, Double:RM95",regular
4763211056,name,Etika Inn,regular
4763211056,phone,+60320322676,regular
4763211056,tourism,guest_house,regular
4763211056,website,http://www.etikainn.com.my/,regular
4763212625,name,ATM MEPS,regular
4763212625,amenity,atm,regular
4763281197,access,private,regular
4763281197,barrier,gate,regular
4763281407,name,Arulmigu Sri Maha Kaaliamman,regular
4763281407,amenity,place_of_worship,regular
4763281407,religion,hindu,regular
4763281407,city,Genting Highlands,addr
4763281439,barrier,height_restrictor,regular
4763281439,maxheight,1.8,regular
4763281572,name,Nasi Kandar Genting,regular
4763281572,amenity,restaurant,regular
4763281572,cuisine,malaysian,regular
4763281572,city,Genting Highlands,addr
4763281572,place,Gohtong Jaya,addr
4763281572,opening_hours,24/7,regular
4763281590,name,Restoran Pelangi,regular
4763281590,amenity,restaurant,regular
4763281590,cuisine,malaysian,regular
4763281590,city,Genting Highlands,addr
4763281590,place,Gohtong Jaya,addr
4763281592,name,Element's Hotel,regular
4763281592,tourism,hotel,regular
4763281592,city,Genting Highlands,addr
4763281592,place,Gohtong Jaya,addr
4763281594,name,Bah Cheng Bak Kut Teh,regular
4763281594,amenity,restaurant,regular
4763281594,cuisine,chinese,regular
4763281594,city,Genting Highlands,addr
4763281594,place,Gohtong Jaya,addr
4763281596,name,Restoran Kakak Peng,regular
4763281596,amenity,restaurant,regular
4763281596,cuisine,chinese,regular
4763281596,city,Genting Highlands,addr
4763281596,place,Gohtong Jaya,addr
4763281598,name,Restoran Makanan Laut Yoong Kie,regular
4763281598,amenity,restaurant,regular
4763281598,cuisine,chinese,regular
4763281598,city,Genting Highlands,addr
4763281598,place,Gohtong Jaya,addr
4763281600,name,Restoran Tee Huat Klang Bak Kut Teh,regular
4763281600,amenity,restaurant,regular
4763281600,cuisine,chinese,regular
4763281600,city,Genting Highlands,addr
4763281600,place,Gohtong Jaya,addr
4763281602,name,Makanan Laut Gohtong Jaya,regular
4763281602,amenity,restaurant,regular
4763281602,cuisine,chinese,regular
4763281602,city,Genting Highlands,addr
4763281602,place,Gohtong Jaya,addr
4763281604,name,7-Eleven,regular
4763281604,shop,convenience,regular
4763281604,amenity,atm,regular
4763281604,city,Genting Highlands,addr
4763281604,place,Gohtong Jaya,addr
4763281604,opening_hours,24/7,regular
4763281606,name,Lok Lok Corner,regular
4763281606,amenity,restaurant,regular
4763281606,cuisine,chinese,regular
4763281606,city,Genting Highlands,addr
4763281606,place,Gohtong Jaya,addr
4763281608,name,Loong Kee,regular
4763281608,amenity,restaurant,regular
4763281608,cuisine,chinese,regular
4763281608,city,Genting Highlands,addr
4763281608,place,Gohtong Jaya,addr
4763281610,name,Restoran Tak Kee,regular
4763281610,amenity,restaurant,regular
4763281610,cuisine,chinese,regular
4763281610,city,Genting Highlands,addr
4763281610,place,Gohtong Jaya,addr
4764961972,name,Hyper Shine,regular
4764961972,amenity,car_wash,regular
4764961988,name,Pit & Go,regular
4764961988,shop,car_repair,regular
4764962022,name,Shell Select,regular
4764962022,shop,convenience,regular
4765650323,amenity,post_office,regular
4766222943,name,7 Eleven,regular
4766222943,shop,supermarket,regular
4766222943,en,7 Eleven,name
4766245924,name,Dreamville Hostel,regular
4766245924,en,Dreamville Hostel,name
4766245924,tourism,hostel,regular
4768666757,highway,traffic_signals,regular
4768669137,name,Golden Screen Cinemas (GSC),regular
4768669137,amenity,cinema,regular
4768669137,city,Kuala Lumpur,addr
4768669137,place,Nu Sentral,addr
4768874922,highway,bus_stop,regular
4768917331,name,Ah hei bakkutteh,regular
4768917331,amenity,restaurant,regular
4768917331,en,Ah hei bakkutteh,name
4768928221,name,IMKL Driving school,regular
4768928221,amenity,school,regular
4768928221,en,IMKL Driving school,name
4769150868,name,Cocoa Boutique,regular
4769150868,shop,chocolate,regular
4769150868,tourism,yes,regular
4769200880,name,Alat Ganti Peti Sejuk,regular
4769200880,shop,electronics,regular
4769200880,en,Refrigerator Spare Parts,name
4769200880,operator,Air-Frost Refrigeration Component Supply Sdn Bhd,regular
4769200880,city,Kuala Lumpur,addr
4769200880,place,Brickfields,addr
4769200880,street,Jalan  Thamby Abdullah,addr
4769200888,name,Poliklinik Mallal,regular
4769200888,amenity,doctors,regular
4769200888,city,Kuala Lumpur,addr
4769200888,place,Brickfields,addr
4769200888,street,Jalan Rakyat,addr
4769200890,name,Restoran Aroma,regular
4769200890,amenity,restaurant,regular
4769200890,cuisine,indian,regular
4769200890,city,Kuala Lumpur,addr
4769200890,place,Brickfields,addr
4769200890,street,Jalan Rakyat,addr
4769200892,name,Klinik Mediviron,regular
4769200892,amenity,doctors,regular
4769200892,city,Kuala Lumpur,addr
4769200892,place,Brickfields,addr
4769200892,street,Jalan Rakyat,addr
4769200894,name,Bollywood,regular
4769200894,shop,clothes,regular
4769200894,clothes,indian,regular
4769200894,city,Kuala Lumpur,addr
4769200894,place,Brickfields,addr
4769200894,street,Jalan Tun Sambanthan,addr
4769200896,name,Brickfields Park Hotel,regular
4769200896,tourism,hotel,regular
4769200896,city,Kuala Lumpur,addr
4769200896,place,Brickfields,addr
4769200896,street,Jalan Tun Sambanthan,addr
4769200898,name,7-Eleven,regular
4769200898,shop,convenience,regular
4769200898,city,Kuala Lumpur,addr
4769200898,place,Brickfields,addr
4769200898,street,Jalan Tun Sambanthan,addr
4769200898,opening_hours,24/7,regular
4769201076,name,Muna's Curry House,regular
4769201076,amenity,restaurant,regular
4769201076,cuisine,indian,regular
4769201076,city,Kuala Lumpur,addr
4769201076,place,Brickfields,addr
4769201076,street,Lengkok Tun Sambanthan,addr
4769201090,name,Jabatan Perkhidmatan Kawasan Lembah Pantai (DBKL),regular
4769201090,office,government,regular
4769201090,city,Kuala Lumpur,addr
4769201090,place,Brickfields,addr
4769201090,street,Jalan Tun Sambanthan,addr
4769201144,access,private,regular
4769201144,barrier,gate,regular
4769201194,access,private,regular
4769201194,barrier,gate,regular
4769201204,name,Surau Istana Negara,regular
4769201204,amenity,place_of_worship,regular
4769201204,religion,muslim,regular
4769201204,city,Kuala Lumpur,addr
4769201204,street,Lorong Bellamy,addr
4769201206,name,Ikan Bakar Jalan Bellamy,regular
4769201206,amenity,restaurant,regular
4769201206,alt_name,Gerai Seri Menanti,regular
4769201206,city,Kuala Lumpur,addr
4769201206,street,Lorong Bellamy,addr
4769201218,highway,traffic_signals,regular
4769201218,traffic_signals,signal,regular
4770368421,name,amoi2u,regular
4770368421,phone,+601112725275,regular
4770368421,website,www.amoi2u.net,regular
4770368421,operator,amoi2u,regular
4770368421,city,Kuala Lumpur,addr
4770368421,street,Jalan Brunei Utara,addr
4770368421,postcode,55100,addr
4770368421,opening_hours,1pm to 7am,regular
4770368421,housenumber,36,addr
4770741269,name,Galeri Petronas,regular
4770741269,en,Petronas Gallery,name
4770741269,tourism,gallery,regular
4770741269,website,http://www.galeripetronas.com.my/Pages/Current.aspx,regular
4770741269,wikidata,Q5337739,regular
4770741269,wikipedia,en:Petronas Gallery,regular
4778414527,name,Bus 690 to Chinatown,regular
4778414527,highway,bus_stop,regular
4778414527,en,Bus 690 to Chinatown,name
4780331321,name,state park with camping,regular
4780331321,tourism,camp_site,regular
4780331321,opening_hours,24/7,regular
4780345223,shop,laundry,regular
4780345225,name,SK Jalan Kuantan 1,regular
4780345225,amenity,school,regular
4780345225,en,SK Jalan Kuantan 1,name
4780345225,street,Jalan Kuantan,addr
4780345225,opening_hours,Mo-Fr 07:20-13:30,regular
4780345228,name,Universiti Putra Malaysia (Fakulti Sains Komputer),regular
4780345228,amenity,school,regular
4780345228,en,Universiti Putra Malaysia (Fakulti Sains Komputer),name
4780359822,name,Ajak tomyam (warung pak jabit),regular
4780359822,shop,beverages,regular
4780359822,phone,+60126689203,regular
4780359822,en,Ajak tomyam (warung pak jabit),name
4780359822,opening_hours,Mo-Su 16:00-02:00,regular
4780359824,name,CIMB Bank,regular
4780359824,amenity,bank,regular
4780359824,en,CIMB Bank,name
4780359824,opening_hours,Mo-Fr 08:00-17:00,regular
4780362121,name,Bernama News Channel,regular
4780362121,phone,+60320504553,regular
4780362121,office,government,regular
4780362121,en,Bernama News Channel,name
4780362121,website,http://www.bernama.com,regular
4780362121,street,Jalan tun razak,addr
4780362121,postcode,10024,addr
4780362121,housenumber,28 jalan 1/65a,addr
4780362123,amenity,car_wash,regular
4780362125,name,Raja Muda Abd Aziz Food Court,regular
4780362125,shop,beverages,regular
4780362125,en,Raja Muda Abd Aziz Food Court,name
4780362125,opening_hours,Mo-Su 06:00-02:00,regular
4780362127,name,99 speed mart,regular
4780362127,shop,department_store,regular
4780362127,en,99 speed mart,name
4780362127,opening_hours,Mo-Su 10:00-22:00,regular
4780363121,name,Kudu Nasi Kandar,regular
4780363121,amenity,restaurant,regular
4780363121,cuisine,malaysian;indian;local;curry;asian,regular
4780363121,en,Kudu Nasi Kandar,name
4780363222,name,Bank Simpanan Nasional,regular
4780363222,amenity,bank,regular
4780363222,en,Bank Simpanan Nasional,name
4780363222,opening_hours,Mo-Fr 08:00-17:00,regular
4780363224,shop,beverages,regular
4780363224,opening_hours,Mo-Fr 07:00-16:00,regular
4780610875,name,"Fulcrum Mgmt Sdn Bhd, Axis 88 Sdn Bhd",regular
4780610875,level,2,regular
4780610875,office,accountant,regular
4781219923,name,The Bike Artisans,regular
4781219923,shop,bicycle,regular
4781219923,opening_hours,Mo-Sa 11:00-19:00,regular
4781221559,highway,traffic_signals,regular
4781221611,bus,yes,regular
4781221611,ref,AJ324,regular
4781221611,name,Galaxy Ampang Selatan,regular
4781221611,highway,bus_stop,regular
4781221611,public_transport,stop_position,regular
4782162614,name,Olive,regular
4782162614,shop,travel_agency,regular
4782162614,phone,+60377317972,regular
4782162616,name,Kiat & Associates,regular
4782162616,office,accountant,regular
4782162618,name,Eye Level,regular
4782162618,level,1,regular
4782162618,phone,+60196681677,regular
4782162618,amenity,school,regular
4782162822,name,Eutrain Centre Sdn Bhd,regular
4782162822,level,1,regular
4782162822,amenity,school,regular
4782162824,name,Viva Time enterprise,regular
4782162824,shop,watches,regular
4782162824,craft,locksmith,regular
4782162824,store,mobile_phone,regular
4782173627,name,DBC Physiotherapy,regular
4782173627,amenity,clinic,regular
4782173629,name,CCAM,regular
4782173629,level,2,regular
4782173629,office,association,regular
4782173629,operator,Creative Content Association Malaysia,regular
4782173631,name,Mazda,regular
4782173631,shop,car,regular
4782173631,brand,Mazda,regular
4782173631,operator,Hazrat Menang Sdn Bhd,regular
4782173633,name,Bangkok House,regular
4782173633,amenity,restaurant,regular
4782173633,cuisine,thai,regular
4782173633,takeaway,yes,regular
4782251522,name,Seng Huat Restoran,regular
4782251522,amenity,restaurant,regular
4782251522,en,Seng Huat Restoran,name
4782251622,name,Teck Teh Restoran,regular
4782251622,amenity,restaurant,regular
4782251622,en,Teck Teh Restoran,name
4787430837,name,Ozz Vampo Subang Jaya,regular
4787430837,shop,supermarket,regular
4787430837,email,sj.sales@ozzvampo.com,regular
4787430837,phone,+60195541566,regular
4787430837,website,www.ozzvampo.com,regular
4787430837,operator,Ozz Vampo Sdn. Bhd.,regular
4787430837,city,Subang Jaya,addr
4787430837,street,Jalan SS14/1,addr
4787430837,description,Custom Jerseys and apparel.,regular
4787430837,postcode,47500,addr
4787430837,opening_hours,10AM - 7PM,regular
4787430837,housenumber,31-A,addr
4787665922,name,Bijan Bar and Restaurant,regular
4787665922,amenity,restaurant,regular
4787665922,website,http://www.bijanrestaurant.com,regular
4787665922,street,Jalan Bukit Ceylon,addr
4787665922,opening_hours,Mo-Su 16:30-23:00,regular
4788596623,name,Muscular Gym KL,regular
4788596623,leisure,fitness_centre,regular
4788596623,en,Muscular Gym KL,name
4788596623,opening_hours,Mo-Su 08:00-12:00,regular
4788605324,amenity,atm,regular
4788605324,operator,BIMB ATM,regular
4788605324,opening_hours,24/7,regular
4789047422,name,KPJ Rawang,regular
4789047422,amenity,hospital,regular
4789047422,en,KPJ Rawang,name
4789047424,name,Bank Islam Rawang,regular
4789047424,amenity,bank,regular
4789047424,en,Bank Islam Rawang,name
4789055821,name,Ali Maju,regular
4789055821,amenity,cafe,regular
4789055821,en,Ali Maju,name
4789055823,name,Rawang Bas Station,regular
4789055823,amenity,bus_station,regular
4789055823,en,Rawang Bas Station,name
4789056521,name,BSN Rawang,regular
4789056521,amenity,bank,regular
4789056521,en,BSN Rawang,name
4789800428,amenity,drinking_water,regular
4791058663,building,construction,regular
4791058663,railway,station,construction
4791095323,name,Mycrab Car Rentals,regular
4791095323,email,mycrab.com.my@gmail.com,regular
4791095323,phone,+60362423191,regular
4791095323,amenity,car_rental,regular
4791095323,website,http://www.mycrab.com.my,regular
4791095323,operator,Luxury Car Rentals,regular
4791095323,street,Jalan 1/42,addr
4791095323,postcode,51200,addr
4791095323,opening_hours,24/7,regular
4791095323,internet_access,wlan,regular
4791095323,housenumber,Lot 10,addr
4791107621,name,Crab Transportation Management & Services,regular
4791107621,shop,car_parts,regular
4791107621,email,mycrab.com.my@gmail.com,regular
4791107621,phone,+60362423191,regular
4791107621,website,https://m.facebook.com/mycrab.com.my/,regular
4791107621,operator,Mycrab Car Rentals,regular
4791107621,street,Jalan 1/42,addr
4791107621,postcode,51200,addr
4791107621,opening_hours,Mo-Su 09:00-18:00,regular
4791107621,housenumber,Lot 10,addr
4791591624,name,Kim Lian Kee,regular
4791591624,phone,+60320324984,regular
4791591624,amenity,restaurant,regular
4791591624,cuisine,malaysian,regular
4791591624,street,Jalan Petaling,addr
4791591624,housenumber,49,addr
4791775721,name,7 eleven,regular
4791775721,shop,convenience,regular
4791775721,en,7 eleven,name
4795367969,traffic_calming,bump,regular
4795367971,traffic_calming,bump,regular
4795367973,traffic_calming,bump,regular
4795367977,traffic_calming,bump,regular
4795373884,highway,traffic_signals,regular
4795373884,traffic_signals,signal,regular
4795411012,traffic_calming,bump,regular
4795411018,traffic_calming,bump,regular
4795411020,traffic_calming,bump,regular
4795411024,traffic_calming,bump,regular
4795411026,traffic_calming,bump,regular
4795488806,name,Kajang Stadium,regular
4796021724,name,How Wei Seafood,regular
4796021724,phone,+60122093160,regular
4796021724,amenity,restaurant,regular
4796021724,en,How Wei Seafood,name
4796075621,name,Janda Baik,regular
4796075621,en,Janda Baik,name
4796075621,zh,贞德拜,name
4796075621,tourism,attraction,regular
4797423723,name,myNews,regular
4797423723,shop,supermarket,regular
4797423723,en,News,name
4797432522,name,ABC Bistro,regular
4797432522,amenity,restaurant,regular
4797432522,en,As-Safa,name
4797975622,name,Hotel Mercury,regular
4797975622,en,Hotel Mercury,name
4797975622,tourism,hotel,regular
4798279222,name,CIMB Bank Bhd,regular
4798279222,amenity,bank,regular
4798279222,en,CIMB Bank Bhd,name
4799277722,name,Faculty of Engineering,regular
4799953325,ar,شارع العرب,name
4799953325,tourism,attraction,regular
4800272823,name,The Netherlands and Singapore visa application,regular
4800272823,amenity,embassy,regular
4800272823,en,The Netherlands and Singapore visa application,name
4800272823,zh,荷兰新加坡签证申请服务中心,name
4800272823,housenumber,163 suite 19,addr
4803472024,amenity,bar,regular
4805169621,name,Car Rentals,regular
4805169621,email,mycrab.com.my@gmail.com,regular
4805169621,phone,+60123731911,regular
4805169621,amenity,car_rental,regular
4805169621,website,http://www.mycrab.com.my,regular
4805169621,operator,CRAB TRANSPORTATION MANAGEMENT & SERVICES,regular
4805169621,street,Taman City,addr
4805169621,postcode,51200,addr
4805169621,opening_hours,Mo-Su 09:00-18:00,regular
4805169621,housenumber,Lot 10,addr
4805870421,name,BM Tuition,regular
4805870421,amenity,school,regular
4805870421,en,BM Tuition,name
4806037824,amenity,toilets,regular
4806653826,name,sk alam megah 3,regular
4806653826,amenity,school,regular
4806653826,en,sk alam megah 3,name
4806837221,name,Sunsuria City,regular
4806837221,place,suburb,regular
4806837221,en,Sunsuria City,name
4806837221,zh,征阳城,name
4806837221,wikipedia,en:sunsuria city,regular
4806837221,town,Salak Tinggi,is_in
4807219209,amenity,fountain,regular
4808811368,name,Lembah Jaya,regular
4808811368,zh,南柏再也,name
4808811368,place,neighbourhood,regular
4808811368,wikidata,Q6521055,regular
4808811368,wikipedia,en:Lembah Jaya,regular
4809881590,name,My Hotel @ Brickfields,regular
4809881590,email,enquiry2@myhotels.com.my,regular
4809881590,phone,+60322605000,regular
4809881590,stars,1,regular
4809881590,tourism,hotel,regular
4809881590,website,http://www.brickfields.myhotels.com.my/,regular
4809881590,city,Kuala Lumpur,addr
4809881590,street,Jalan Padang Belia,addr
4809881590,postcode,50470,addr
4809881590,housenumber,68,addr
4812770876,traffic_calming,bump,regular
4815069367,name,High Commission of Brunei Darussalam,regular
4815069367,email,kualalumpur.malaysia@mfa.gov.bn,regular
4815069367,phone,+60388887777,regular
4815069367,amenity,embassy,regular
4815069367,country,BN,regular
4815069367,en,High Commission of Brunei Darussalam,name
4815069367,ms,Suruhanjaya Tinggi Negara Brunei Darussalam,name
4815069367,zh,文莱（汶莱）驻马大使馆,name
4815069367,website,http://www.mofat.gov.bn/Pages/directoryofmissionabroad_Malaysia.aspx,regular
4815069367,city,Putrajaya,addr
4815069367,place,Presint 15,addr
4815069367,diplomatic,high_commission,regular
4815069367,street,Jalan Diplomatik 2/5,addr
4815069367,en,Brunei Embassy,alt_name
4815069367,country,MY,addr
4815069367,postcode,62050,addr
4815069367,opening_hours,Mo-Fr 08:30-16:30,regular
4815069367,housenumber,2,addr
4815069371,barrier,gate,regular
4815996022,name,Plaza Arkadia,regular
4815996022,shop,department_store,regular
4815996022,en,Plaza Arkadia,name
4816610022,name,69 kedai mak,regular
4816610022,amenity,restaurant,regular
4816610022,cuisine,malaysian,regular
4816610022,street,Jalan Sekilau,addr
4816610022,postcode,56000,addr
4816610022,opening_hours,Mo-Sa 07:00-16:00,regular
4816615922,amenity,atm,regular
4816615922,operator,Bank Islam,regular
4816630721,name,IDB - DBKL training institute,regular
4816630721,office,government,regular
4816630721,street,Jalan Yaacob Latif,addr
4816630721,postcode,56000,addr
4816630723,name,mie rock burger,regular
4816630723,amenity,fast_food,regular
4816630723,cuisine,burger,regular
4816630723,operator,Mie rock,regular
4816630723,street,Jalan jaya,addr
4816630723,postcode,56000,addr
4816630723,opening_hours,Mo-Sa 18:00-12:00,regular
4816630725,name,putu piring bandar tun razak,regular
4816630725,shop,bakery,regular
4816630725,street,Jalan Bangsawan,addr
4816630725,postcode,56000,addr
4816630725,opening_hours,Mo-Sa 16:00-18:00,regular
4816630727,name,bukit besi(steel hill),regular
4816630727,en,bukit besi(steel hill),name
4816630727,tourism,viewpoint,regular
4816631021,name,pak aji market,regular
4816631021,shop,convenience,regular
4816631021,operator,Pak aji siblings,regular
4816631021,postcode,56000,addr
4816631021,opening_hours,06:00-00:00,regular
4816649822,name,mee bandung muar,regular
4816649822,amenity,restaurant,regular
4816649822,cuisine,malaysian;noodles;local,regular
4816649822,opening_hours,08:00-21:00,regular
4818145071,name,家好茶餐室,regular
4818145071,level,0,regular
4818145071,amenity,food_court,regular
4818145071,ms,Hoo Family Restoran,name
4818145071,outdoor_seating,yes,regular
4820056723,name,Food place,regular
4820056723,amenity,fast_food,regular
4820056723,en,Food place,name
4820061623,name,GOKL blue line,regular
4820061623,highway,bus_stop,regular
4820061623,en,GOKL blue line,name
4820085121,name,Bus stop,regular
4820085121,highway,bus_stop,regular
4820085121,en,Bus stop,name
4820085121,ru,Остановка автобуса,name
4820085321,name,AmBank,regular
4820085321,amenity,bank,regular
4820085321,en,AmBank,name
4820085321,ru,AmBank,name
4821719621,office,lawyer,regular
4823046824,name,Malaysia Chocolate Museum,regular
4823046824,en,Malaysia Chocolate Museum,name
4823046824,zh,马来西亚巧克力博物馆,name
4823046824,tourism,museum,regular
4823046824,street,Jalan Teknologi,addr
4826301222,name,Restoran Kopitam Mixed Rice,regular
4826301222,amenity,restaurant,regular
4826301222,en,Restoran kopitam,name
4826301222,opening_hours,Mo-Su 07:00-15:00,regular
4826400498,name,Village Grocer,regular
4826400498,shop,supermarket,regular
4826712329,barrier,lift_gate,regular
4828020588,name,Kitchen Cabinet - Chan Kitchen,regular
4828020588,shop,interior_decoration,regular
4828020588,level,0,regular
4828427313,traffic_calming,bump,regular
4828462123,traffic_calming,bump,regular
4828471445,traffic_calming,bump,regular
4828498111,highway,turning_circle,regular
4828498963,access,private,regular
4828498963,barrier,gate,regular
4828525863,traffic_calming,bump,regular
4829212288,name,Lavana,regular
4829212288,phone,+60320222001,regular
4829212288,tourism,hotel,regular
4829212288,website,lavanahotel.com,regular
4829212288,city,Kuala Lumpur,addr
4829212288,street,Jalan Hang Kasturi,addr
4829212288,postcode,50050,addr
4829212288,housenumber,2,addr
4830212322,shop,bicycle,regular
4830234622,tourism,hotel,regular
4831252921,name,Dreamville Hostel,regular
4831252921,email,dreamvillehostel@gmail.com,regular
4831252921,phone,+60342668399,regular
4831252921,tourism,hostel,regular
4831252921,street,Jalan Jelatek 2 AU 1,addr
4831252921,postcode,54200,addr
4831252921,opening_hours,24/7,regular
4831252921,internet_access,wlan,regular
4831252921,housenumber,20 - 1,addr
4831254922,name,S-Curve Beauty Saloon,regular
4831254922,shop,hairdresser,regular
4831254922,en,S-Curve Beauty Saloon,name
4832005729,name,Cozy hotel,regular
4832005729,tourism,hotel,regular
4832005729,operator,100 MYR,regular
4832005729,internet_access,wlan,regular
4832170422,name,Warisan Satay,regular
4832170422,amenity,restaurant,regular
4832170422,en,Warisan Satay,name
4832808727,amenity,place_of_worship,regular
4832808727,religion,muslim,regular
4833052123,name,Kantin,regular
4833052123,amenity,restaurant,regular
4833059499,traffic_calming,bump,regular
4833119737,amenity,place_of_worship,regular
4833119737,religion,muslim,regular
4834215660,barrier,gate,regular
4834818561,traffic_calming,bump,regular
4834827680,highway,turning_circle,regular
4834827682,highway,turning_circle,regular
4834827690,access,private,regular
4834827690,barrier,lift_gate,regular
4834842934,highway,traffic_signals,regular
4834842934,traffic_signals,signal,regular
4834897458,highway,turning_circle,regular
4834897470,highway,turning_circle,regular
4834897472,highway,turning_circle,regular
4834954246,man_made,storage_tank,regular
4834962030,traffic_calming,bump,regular
4834962032,traffic_calming,bump,regular
4834962034,traffic_calming,bump,regular
4834993085,amenity,place_of_worship,regular
4834993085,religion,muslim,regular
4835257129,name,Cheras awana fruit store,regular
4835257129,shop,beverages,regular
4835257129,en,Cheras awana fruit store,name
4835286522,name,station 5,regular
4835286522,en,station 5,name
4835286522,tourism,viewpoint,regular
4836032124,name,Andy's Salon Academy,regular
4836032124,shop,hairdresser,regular
4836032124,en,Andy's Salon Academy,name
4836058221,name,Syarikat R.N SAMY,regular
4836058221,shop,bicycle,regular
4836058221,en,Syarikat R.N SAMY,name
4836371521,name,La flamme,regular
4836371521,amenity,restaurant,regular
4836371521,cuisine,french,regular
4836371521,en,La flamme,name
4836371521,fr,La flamme,name
4836423822,name,station 3a,regular
4836423822,en,station 3a,name
4836423822,tourism,viewpoint,regular
4836457091,highway,bus_stop,regular
4836457091,shelter,yes,regular
4836459272,highway,bus_stop,regular
4836459272,shelter,yes,regular
4837816729,name,Mesra Cafe,regular
4837816729,amenity,restaurant,regular
4837816729,en,Mesra Cafe,name
4837816729,street,Jalan Sungai Keranji Q 32/Q,addr
4837816729,postcode,40460,addr
4837816729,housenumber,43,addr
4837957923,amenity,toilets,regular
4838570821,name,Jalan Alor Food Street,regular
4838570821,tourism,attraction,regular
4838570821,street,Jalan Alor,addr
4838681168,traffic_calming,bump,regular
4838730314,traffic_calming,bump,regular
4838782531,man_made,flagpole,regular
4838782531,name,Malaysia,regular
4838827431,waterway,weir,regular
4838827445,waterway,weir,regular
4838839081,amenity,place_of_worship,regular
4838839081,religion,hindu,regular
4838845502,traffic_calming,bump,regular
4839413508,name,Restoran Khalifah Usj,regular
4839413508,amenity,restaurant,regular
4839413508,cuisine,indian,regular
4839413508,takeaway,yes,regular
4839413508,opening_hours,24/7,regular
4841230925,amenity,drinking_water,regular
4841350110,highway,turning_circle,regular
4844030590,traffic_calming,bump,regular
4844035252,access,private,regular
